datetime,open,high,low,close,volume
2006-07-30 21:00:00+00:00,1278.1,1278.5,1273.2,1276.3,6966.0
2006-07-31 21:00:00+00:00,1276.0,1277.3,1264.7,1270.9,8879.0
2006-08-01 21:00:00+00:00,1270.7,1282.7,1270.2,1278.3,8612.0
2006-08-02 21:00:00+00:00,1278.0,1283.6,1269.4,1281.4,9839.0
2006-08-03 21:00:00+00:00,1281.1,1292.4,1272.8,1280.2,11675.0
2006-08-06 21:00:00+00:00,1280.5,1280.5,1272.1,1277.1,7355.0
2006-08-07 21:00:00+00:00,1277.4,1283.0,1267.3,1273.8,8864.0
2006-08-08 21:00:00+00:00,1273.5,1283.6,1263.7,1266.7,10904.0
2006-08-09 21:00:00+00:00,1266.4,1272.5,1258.0,1271.0,11190.0
2006-08-10 21:00:00+00:00,1270.8,1272.6,1261.4,1268.2,8436.0
2006-08-13 21:00:00+00:00,1270.4,1279.2,1266.8,1269.3,8552.0
2006-08-14 21:00:00+00:00,1269.0,1286.6,1269.0,1283.9,9792.0
2006-08-15 21:00:00+00:00,1284.1,1296.5,1282.9,1294.5,9400.0
2006-08-16 21:00:00+00:00,1294.2,1301.0,1291.8,1297.1,8912.0
2006-08-17 21:00:00+00:00,1296.8,1303.9,1293.2,1303.4,7589.0
2006-08-20 21:00:00+00:00,1303.0,1303.5,1295.3,1298.8,6408.0
2006-08-21 21:00:00+00:00,1299.1,1302.7,1294.2,1298.2,7612.0
2006-08-22 21:00:00+00:00,1298.5,1301.3,1288.6,1294.4,8120.0
2006-08-23 21:00:00+00:00,1294.1,1297.9,1290.7,1294.0,7444.0
2006-08-24 21:00:00+00:00,1293.7,1299.1,1292.1,1295.4,6221.0
2006-08-27 21:00:00+00:00,1295.4,1305.2,1292.2,1302.0,7206.0
2006-08-28 21:00:00+00:00,1301.7,1305.3,1294.8,1302.9,7968.0
2006-08-29 21:00:00+00:00,1302.6,1306.7,1301.7,1303.7,6971.0
2006-08-30 21:00:00+00:00,1303.5,1306.3,1301.1,1302.9,5777.0
2006-08-31 21:00:00+00:00,1304.2,1312.2,1303.2,1310.5,7075.0
2006-09-03 21:00:00+00:00,1310.0,1315.3,1310.0,1314.8,418.0
2006-09-04 21:00:00+00:00,1314.9,1315.2,1308.7,1312.7,6993.0
2006-09-05 21:00:00+00:00,1312.5,1312.8,1299.1,1300.9,7953.0
2006-09-06 21:00:00+00:00,1300.6,1301.5,1292.0,1295.8,4563.0
2006-09-07 21:00:00+00:00,1296.0,1300.4,1294.1,1298.6,1799.0
2006-09-10 21:00:00+00:00,1299.4,1303.0,1291.0,1299.8,2032.0
2006-09-11 21:00:00+00:00,1299.5,1314.4,1296.3,1312.9,1582.0
2006-09-12 21:00:00+00:00,1312.4,1320.3,1310.7,1317.0,1314.0
2006-09-13 21:00:00+00:00,1317.3,1319.3,1313.1,1317.7,1034.0
2006-09-14 21:00:00+00:00,1318.2,1327.3,1317.0,1322.8,7700.0
2006-09-17 21:00:00+00:00,1322.3,1327.3,1319.9,1324.6,7343.0
2006-09-18 21:00:00+00:00,1324.4,1325.4,1313.8,1322.2,9516.0
2006-09-19 21:00:00+00:00,1322.5,1330.8,1320.5,1327.5,8460.0
2006-09-20 21:00:00+00:00,1327.3,1331.1,1316.7,1321.2,10127.0
2006-09-21 21:00:00+00:00,1321.0,1322.7,1312.3,1317.1,8156.0
2006-09-24 21:00:00+00:00,1317.0,1331.5,1313.1,1327.1,10339.0
2006-09-25 21:00:00+00:00,1327.3,1338.8,1325.1,1337.1,8250.0
2006-09-26 21:00:00+00:00,1336.9,1341.9,1334.7,1338.7,9183.0
2006-09-27 21:00:00+00:00,1339.0,1342.3,1334.8,1339.1,7492.0
2006-09-28 21:00:00+00:00,1338.8,1342.4,1336.7,1337.4,6286.0
2006-10-01 21:00:00+00:00,1337.9,1340.9,1331.5,1332.3,7440.0
2006-10-02 21:00:00+00:00,1332.0,1340.1,1328.4,1335.9,9315.0
2006-10-03 21:00:00+00:00,1336.1,1351.4,1332.2,1350.6,9894.0
2006-10-04 21:00:00+00:00,1350.4,1355.7,1349.0,1353.5,7798.0
2006-10-05 21:00:00+00:00,1353.7,1354.0,1345.1,1351.6,8045.0
2006-10-08 21:00:00+00:00,1350.8,1354.6,1347.1,1352.2,5582.0
2006-10-09 21:00:00+00:00,1352.4,1356.2,1350.0,1353.5,7438.0
2006-10-10 21:00:00+00:00,1353.3,1355.6,1344.2,1352.1,8816.0
2006-10-11 21:00:00+00:00,1352.4,1365.2,1351.7,1363.7,8258.0
2006-10-12 21:00:00+00:00,1363.9,1368.0,1361.3,1367.3,7260.0
2006-10-15 21:00:00+00:00,1367.0,1371.8,1365.0,1369.1,6091.0
2006-10-16 21:00:00+00:00,1369.3,1369.3,1357.7,1365.5,9262.0
2006-10-17 21:00:00+00:00,1365.7,1374.0,1361.6,1366.3,10044.0
2006-10-18 21:00:00+00:00,1366.5,1369.4,1362.9,1368.4,7904.0
2006-10-19 21:00:00+00:00,1368.7,1370.7,1363.8,1369.0,6702.0
2006-10-22 21:00:00+00:00,1368.7,1392.1,1364.3,1374.1,9258.0
2006-10-23 21:00:00+00:00,1374.3,1379.9,1372.4,1377.9,7417.0
2006-10-24 21:00:00+00:00,1377.7,1384.2,1375.8,1383.7,7932.0
2006-10-25 21:00:00+00:00,1383.5,1389.8,1379.6,1387.1,8693.0
2006-10-26 21:00:00+00:00,1386.8,1388.1,1375.7,1379.2,9066.0
2006-10-29 22:00:00+00:00,1379.2,1382.0,1373.8,1377.8,7671.0
2006-10-30 22:00:00+00:00,1378.1,1382.4,1372.2,1377.9,9097.0
2006-10-31 22:00:00+00:00,1379.4,1382.7,1366.1,1368.1,9980.0
2006-11-01 22:00:00+00:00,1367.8,1371.4,1362.7,1366.7,8733.0
2006-11-02 22:00:00+00:00,1366.4,1372.7,1361.0,1364.3,9441.0
2006-11-05 22:00:00+00:00,1364.8,1382.3,1363.0,1379.6,8164.0
2006-11-06 22:00:00+00:00,1379.8,1388.9,1378.4,1383.4,8740.0
2006-11-07 22:00:00+00:00,1383.7,1389.2,1376.3,1387.8,10260.0
2006-11-08 22:00:00+00:00,1387.5,1389.8,1377.4,1380.1,9251.0
2006-11-09 22:00:00+00:00,1379.9,1382.4,1375.5,1381.2,7575.0
2006-11-12 22:00:00+00:00,1381.5,1388.8,1379.0,1384.3,7569.0
2006-11-13 22:00:00+00:00,1384.1,1395.9,1379.7,1393.9,10335.0
2006-11-14 22:00:00+00:00,1394.1,1402.5,1393.0,1397.3,8738.0
2006-11-15 22:00:00+00:00,1397.0,1404.8,1396.0,1400.3,9092.0
2006-11-16 22:00:00+00:00,1400.1,1402.2,1394.9,1401.7,7993.0
2006-11-19 22:00:00+00:00,1401.9,1405.3,1396.2,1401.8,8443.0
2006-11-20 22:00:00+00:00,1402.0,1404.3,1400.1,1403.6,6061.0
2006-11-21 22:00:00+00:00,1403.9,1408.7,1402.0,1405.3,6576.0
2006-11-22 22:00:00+00:00,1405.5,1406.3,1403.3,1404.8,425.0
2006-11-23 22:00:00+00:00,1404.6,1405.7,1397.7,1400.5,4173.0
2006-11-26 22:00:00+00:00,1400.7,1404.2,1380.8,1381.3,9927.0
2006-11-27 22:00:00+00:00,1381.6,1388.7,1376.7,1388.2,10630.0
2006-11-28 22:00:00+00:00,1387.9,1401.8,1387.7,1400.3,10022.0
2006-11-29 22:00:00+00:00,1400.5,1407.1,1393.9,1401.1,10652.0
2006-11-30 22:00:00+00:00,1400.9,1404.9,1386.0,1398.5,11543.0
2006-12-03 22:00:00+00:00,1398.0,1412.3,1396.5,1409.3,8883.0
2006-12-04 22:00:00+00:00,1409.6,1416.4,1408.4,1415.4,8657.0
2006-12-05 22:00:00+00:00,1415.7,1416.8,1411.0,1413.8,6724.0
2006-12-06 22:00:00+00:00,1413.5,1419.1,1406.9,1407.9,4651.0
2006-12-07 22:00:00+00:00,1407.7,1414.7,1403.5,1409.5,3543.0
2006-12-10 22:00:00+00:00,1409.5,1416.6,1409.0,1414.1,1488.0
2006-12-11 22:00:00+00:00,1413.8,1414.3,1404.7,1412.2,1783.0
2006-12-12 22:00:00+00:00,1412.5,1418.3,1410.5,1413.8,1255.0
2006-12-13 22:00:00+00:00,1413.6,1427.4,1411.9,1427.2,1307.0
2006-12-14 22:00:00+00:00,1426.9,1432.8,1425.2,1425.8,6794.0
2006-12-17 22:00:00+00:00,1426.1,1432.1,1420.5,1423.3,7192.0
2006-12-18 22:00:00+00:00,1423.5,1428.8,1414.9,1425.4,8758.0
2006-12-19 22:00:00+00:00,1425.6,1428.9,1422.5,1424.5,6093.0
2006-12-20 22:00:00+00:00,1424.3,1428.0,1415.5,1419.4,7944.0
2006-12-21 22:00:00+00:00,1419.7,1420.5,1408.7,1409.6,6922.0
2006-12-25 22:00:00+00:00,1410.6,1418.8,1410.1,1418.1,4335.0
2006-12-26 22:00:00+00:00,1418.4,1428.2,1418.1,1426.2,5988.0
2006-12-27 22:00:00+00:00,1426.4,1427.5,1421.6,1423.3,5630.0
2006-12-28 22:00:00+00:00,1423.1,1427.2,1415.8,1418.5,5687.0
2007-01-01 22:00:00+00:00,1423.7,1429.7,1422.7,1429.2,639.0
2007-01-02 22:00:00+00:00,1429.5,1430.3,1407.0,1415.7,10967.0
2007-01-03 22:00:00+00:00,1416.0,1422.0,1407.3,1418.8,9655.0
2007-01-04 22:00:00+00:00,1419.1,1419.1,1405.0,1407.0,10462.0
2007-01-07 22:00:00+00:00,1408.3,1415.6,1404.2,1413.9,9864.0
2007-01-08 22:00:00+00:00,1414.1,1418.2,1405.3,1412.5,10894.0
2007-01-09 22:00:00+00:00,1412.3,1417.9,1403.6,1417.6,10106.0
2007-01-10 22:00:00+00:00,1417.4,1427.2,1412.3,1422.2,9836.0
2007-01-11 22:00:00+00:00,1422.5,1432.8,1419.8,1432.8,8786.0
2007-01-14 22:00:00+00:00,1432.8,1436.4,1432.1,1435.7,573.0
2007-01-15 22:00:00+00:00,1435.2,1435.5,1428.3,1430.4,7822.0
2007-01-16 22:00:00+00:00,1430.1,1435.2,1427.5,1430.5,8719.0
2007-01-17 22:00:00+00:00,1430.7,1434.6,1423.4,1424.2,9737.0
2007-01-18 22:00:00+00:00,1424.4,1431.5,1423.8,1429.0,8487.0
2007-01-21 22:00:00+00:00,1430.0,1432.1,1419.7,1424.5,8115.0
2007-01-22 22:00:00+00:00,1424.7,1431.0,1421.0,1428.6,8980.0
2007-01-23 22:00:00+00:00,1428.8,1440.1,1427.9,1439.9,8243.0
2007-01-24 22:00:00+00:00,1440.1,1440.5,1420.9,1422.4,10021.0
2007-01-25 22:00:00+00:00,1422.6,1426.4,1415.5,1421.0,10653.0
2007-01-28 22:00:00+00:00,1421.5,1426.4,1417.2,1419.9,8152.0
2007-01-29 22:00:00+00:00,1420.2,1428.5,1419.5,1428.3,7716.0
2007-01-30 22:00:00+00:00,1428.5,1440.8,1423.3,1436.3,8910.0
2007-01-31 22:00:00+00:00,1436.6,1445.9,1436.1,1445.5,8726.0
2007-02-01 22:00:00+00:00,1445.2,1449.0,1443.1,1447.6,7380.0
2007-02-04 22:00:00+00:00,1447.4,1449.0,1442.7,1448.2,6232.0
2007-02-05 22:00:00+00:00,1448.0,1450.6,1442.4,1449.1,7172.0
2007-02-06 22:00:00+00:00,1448.9,1452.7,1445.5,1450.0,7423.0
2007-02-07 22:00:00+00:00,1450.3,1450.8,1441.9,1448.7,8226.0
2007-02-08 22:00:00+00:00,1448.4,1452.2,1432.3,1438.3,9799.0
2007-02-11 22:00:00+00:00,1438.1,1440.4,1430.7,1433.7,8247.0
2007-02-12 22:00:00+00:00,1433.5,1445.6,1433.2,1445.3,7567.0
2007-02-13 22:00:00+00:00,1445.1,1457.4,1444.8,1454.2,8263.0
2007-02-14 22:00:00+00:00,1454.0,1457.8,1452.3,1454.8,6842.0
2007-02-15 22:00:00+00:00,1454.6,1456.0,1450.7,1455.2,6013.0
2007-02-18 22:00:00+00:00,1454.8,1459.3,1454.5,1456.1,499.0
2007-02-19 22:00:00+00:00,1456.4,1460.8,1449.0,1458.0,7200.0
2007-02-20 22:00:00+00:00,1458.3,1459.8,1451.1,1457.2,8355.0
2007-02-21 22:00:00+00:00,1456.9,1461.7,1449.8,1455.8,8316.0
2007-02-22 22:00:00+00:00,1455.5,1456.4,1447.7,1450.7,7969.0
2007-02-25 22:00:00+00:00,1451.5,1457.3,1445.3,1449.8,8614.0
2007-02-26 22:00:00+00:00,1450.1,1450.3,1386.8,1390.3,17771.0
2007-02-27 22:00:00+00:00,1390.1,1416.4,1388.8,1405.2,18501.0
2007-02-28 22:00:00+00:00,1405.4,1411.5,1379.1,1402.8,18562.0
2007-03-01 22:00:00+00:00,1403.1,1408.1,1383.2,1384.0,16186.0
2007-03-04 22:00:00+00:00,1385.7,1392.3,1369.6,1372.1,18060.0
2007-03-05 22:00:00+00:00,1372.4,1398.2,1367.4,1394.0,14205.0
2007-03-06 22:00:00+00:00,1394.2,1401.3,1389.8,1391.4,12221.0
2007-03-07 22:00:00+00:00,1391.6,1408.2,1389.1,1403.7,7539.0
2007-03-08 22:00:00+00:00,1403.5,1412.8,1396.9,1404.1,4232.0
2007-03-11 21:00:00+00:00,1404.1,1410.0,1398.0,1406.3,2338.0
2007-03-12 21:00:00+00:00,1406.5,1407.0,1376.6,1379.7,3867.0
2007-03-13 21:00:00+00:00,1379.4,1390.0,1363.5,1389.8,4890.0
2007-03-14 21:00:00+00:00,1390.0,1396.1,1384.6,1389.4,2090.0
2007-03-15 21:00:00+00:00,1389.7,1399.7,1385.4,1389.6,10158.0
2007-03-18 21:00:00+00:00,1388.1,1406.3,1385.1,1405.8,10811.0
2007-03-19 21:00:00+00:00,1405.5,1414.3,1402.9,1413.6,10206.0
2007-03-20 21:00:00+00:00,1413.4,1440.0,1411.5,1434.6,10427.0
2007-03-21 21:00:00+00:00,1434.8,1441.1,1431.4,1434.7,11224.0
2007-03-22 21:00:00+00:00,1434.9,1441.5,1434.0,1437.5,7850.0
2007-03-25 21:00:00+00:00,1437.3,1440.1,1424.7,1436.6,10462.0
2007-03-26 21:00:00+00:00,1436.9,1436.9,1421.8,1427.5,9263.0
2007-03-27 21:00:00+00:00,1427.3,1428.8,1415.5,1420.7,12413.0
2007-03-28 21:00:00+00:00,1420.5,1429.5,1414.6,1424.0,11733.0
2007-03-29 21:00:00+00:00,1423.8,1431.1,1409.5,1423.2,11493.0
2007-04-01 21:00:00+00:00,1423.4,1427.7,1417.5,1426.0,9225.0
2007-04-02 21:00:00+00:00,1425.7,1442.2,1425.0,1438.8,9304.0
2007-04-03 21:00:00+00:00,1438.5,1441.8,1436.1,1440.4,7688.0
2007-04-04 21:00:00+00:00,1440.1,1446.7,1438.2,1444.7,5966.0
2007-04-05 21:00:00+00:00,1444.5,1451.0,1444.0,1449.8,694.0
2007-04-08 21:00:00+00:00,1449.3,1451.3,1444.9,1446.9,6651.0
2007-04-09 21:00:00+00:00,1446.7,1450.7,1444.0,1448.5,7186.0
2007-04-10 21:00:00+00:00,1448.3,1450.8,1437.2,1441.7,9649.0
2007-04-11 21:00:00+00:00,1441.4,1449.7,1435.0,1448.0,9416.0
2007-04-12 21:00:00+00:00,1447.8,1454.6,1445.1,1454.6,8575.0
2007-04-15 21:00:00+00:00,1454.6,1470.3,1454.1,1467.6,9229.0
2007-04-16 21:00:00+00:00,1467.9,1475.9,1464.4,1470.2,10391.0
2007-04-17 21:00:00+00:00,1470.0,1477.8,1466.3,1472.8,9385.0
2007-04-18 21:00:00+00:00,1473.1,1475.2,1461.7,1473.9,11010.0
2007-04-19 21:00:00+00:00,1474.2,1487.0,1473.0,1486.7,10187.0
2007-04-22 21:00:00+00:00,1486.5,1488.5,1480.8,1484.8,8393.0
2007-04-23 21:00:00+00:00,1484.6,1485.4,1474.2,1482.7,10922.0
2007-04-24 21:00:00+00:00,1482.5,1497.3,1480.8,1496.5,10180.0
2007-04-25 21:00:00+00:00,1496.3,1499.1,1491.4,1495.9,9056.0
2007-04-26 21:00:00+00:00,1496.2,1498.0,1488.8,1496.8,9065.0
2007-04-29 21:00:00+00:00,1495.5,1499.6,1482.7,1482.9,10232.0
2007-04-30 21:00:00+00:00,1483.2,1487.8,1477.0,1487.0,9952.0
2007-05-01 21:00:00+00:00,1487.3,1499.6,1487.0,1495.6,8970.0
2007-05-02 21:00:00+00:00,1495.4,1504.2,1493.7,1502.2,9064.0
2007-05-03 21:00:00+00:00,1502.5,1511.8,1502.0,1509.3,9584.0
2007-05-06 21:00:00+00:00,1508.5,1512.1,1507.6,1509.2,6218.0
2007-05-07 21:00:00+00:00,1509.4,1509.4,1501.3,1506.8,8502.0
2007-05-08 21:00:00+00:00,1506.5,1514.6,1503.7,1510.7,8710.0
2007-05-09 21:00:00+00:00,1510.9,1511.2,1491.8,1494.3,11681.0
2007-05-10 21:00:00+00:00,1494.6,1508.6,1491.9,1508.1,10233.0
2007-05-13 21:00:00+00:00,1507.9,1512.2,1499.0,1504.0,9190.0
2007-05-14 21:00:00+00:00,1503.8,1515.8,1499.3,1503.4,12554.0
2007-05-15 21:00:00+00:00,1503.1,1515.0,1502.5,1513.7,10598.0
2007-05-16 21:00:00+00:00,1513.5,1518.3,1509.6,1512.3,9641.0
2007-05-17 21:00:00+00:00,1512.6,1524.9,1510.4,1524.7,9847.0
2007-05-20 21:00:00+00:00,1524.4,1531.0,1523.2,1523.8,8951.0
2007-05-21 21:00:00+00:00,1523.5,1530.4,1522.2,1522.4,8424.0
2007-05-22 21:00:00+00:00,1522.7,1533.0,1521.3,1522.3,9589.0
2007-05-23 21:00:00+00:00,1522.5,1529.9,1505.2,1508.4,13171.0
2007-05-24 21:00:00+00:00,1508.2,1518.0,1507.9,1514.8,8408.0
2007-05-27 21:00:00+00:00,1515.0,1516.8,1514.1,1516.1,221.0
2007-05-28 21:00:00+00:00,1515.9,1522.5,1512.3,1519.3,9147.0
2007-05-29 21:00:00+00:00,1519.0,1532.6,1510.6,1531.9,11295.0
2007-05-30 21:00:00+00:00,1532.1,1536.2,1528.5,1532.0,9637.0
2007-05-31 21:00:00+00:00,1531.7,1541.3,1531.2,1538.1,9413.0
2007-06-03 21:00:00+00:00,1537.8,1541.2,1531.9,1537.7,8107.0
2007-06-04 21:00:00+00:00,1537.5,1540.0,1525.8,1532.8,10585.0
2007-06-05 21:00:00+00:00,1532.6,1534.9,1514.2,1515.5,11888.0
2007-06-06 21:00:00+00:00,1515.7,1522.8,1486.8,1489.1,10815.0
2007-06-07 21:00:00+00:00,1489.3,1508.5,1479.7,1507.7,7279.0
2007-06-10 21:00:00+00:00,1506.7,1516.3,1503.5,1510.3,3007.0
2007-06-11 21:00:00+00:00,1510.1,1511.9,1489.9,1490.2,4031.0
2007-06-12 21:00:00+00:00,1490.7,1516.8,1489.0,1514.3,3311.0
2007-06-13 21:00:00+00:00,1514.5,1526.9,1513.8,1523.9,1998.0
2007-06-14 21:00:00+00:00,1524.2,1539.5,1523.9,1533.1,8632.0
2007-06-17 21:00:00+00:00,1532.6,1538.9,1529.3,1529.5,8161.0
2007-06-18 21:00:00+00:00,1529.8,1536.8,1526.7,1535.1,9245.0
2007-06-19 21:00:00+00:00,1535.4,1540.4,1511.7,1514.0,12276.0
2007-06-20 21:00:00+00:00,1514.2,1523.5,1504.7,1521.1,14363.0
2007-06-21 21:00:00+00:00,1521.3,1522.6,1500.4,1507.6,13320.0
2007-06-24 21:00:00+00:00,1506.4,1515.2,1492.4,1502.1,13818.0
2007-06-25 21:00:00+00:00,1501.8,1506.9,1484.8,1486.1,14141.0
2007-06-26 21:00:00+00:00,1486.3,1507.5,1479.7,1506.3,14909.0
2007-06-27 21:00:00+00:00,1506.1,1515.6,1503.2,1506.0,11206.0
2007-06-28 21:00:00+00:00,1506.2,1518.0,1492.5,1505.4,13757.0
2007-07-01 21:00:00+00:00,1503.7,1520.9,1502.9,1520.2,9518.0
2007-07-02 21:00:00+00:00,1519.9,1526.0,1519.2,1522.8,5648.0
2007-07-03 21:00:00+00:00,1522.6,1527.9,1521.1,1527.4,785.0
2007-07-04 21:00:00+00:00,1526.9,1529.2,1517.4,1522.6,9141.0
2007-07-05 21:00:00+00:00,1522.9,1532.7,1520.0,1531.2,9118.0
2007-07-08 21:00:00+00:00,1531.5,1535.0,1527.4,1531.9,8054.0
2007-07-09 21:00:00+00:00,1532.1,1533.2,1508.4,1509.7,12939.0
2007-07-10 21:00:00+00:00,1509.4,1522.0,1504.8,1521.8,13803.0
2007-07-11 21:00:00+00:00,1521.5,1548.5,1519.3,1545.2,12491.0
2007-07-12 21:00:00+00:00,1545.0,1555.1,1543.1,1549.8,10415.0
2007-07-15 21:00:00+00:00,1550.4,1556.2,1546.5,1549.5,10245.0
2007-07-16 21:00:00+00:00,1549.8,1555.7,1544.7,1545.0,11048.0
2007-07-17 21:00:00+00:00,1545.2,1548.1,1532.9,1546.6,15548.0
2007-07-18 21:00:00+00:00,1546.4,1555.4,1538.9,1547.5,11493.0
2007-07-19 21:00:00+00:00,1547.8,1552.3,1528.0,1536.0,15272.0
2007-07-22 21:00:00+00:00,1534.8,1547.3,1534.5,1539.4,10764.0
2007-07-23 21:00:00+00:00,1539.7,1543.0,1508.0,1514.5,15300.0
2007-07-24 21:00:00+00:00,1514.7,1523.5,1502.4,1515.8,17671.0
2007-07-25 21:00:00+00:00,1516.1,1521.1,1463.0,1482.2,24997.0
2007-07-26 21:00:00+00:00,1481.9,1488.5,1449.5,1450.0,25644.0
2007-07-29 21:00:00+00:00,1452.5,1477.3,1447.8,1475.3,20950.0
2007-07-30 21:00:00+00:00,1475.0,1488.3,1449.0,1454.8,19576.0
2007-07-31 21:00:00+00:00,1455.0,1467.8,1435.2,1465.3,26681.0
2007-08-01 21:00:00+00:00,1465.6,1475.9,1457.4,1474.5,19566.0
2007-08-02 21:00:00+00:00,1474.2,1477.3,1430.0,1437.0,19907.0
